1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1475	-1.070649	241.250327	94359.187337	0.000176	47.5
1476	-1.064154	240.387185	94670.776372	0.000155	50.7
1477	-1.072551	241.387185	94309.970731	0.000112	48.4
1478	-1.063007	240.524043	94621.234259	0.000140	44.9
1479	-1.060124	239.660901	94934.559211	0.000140	46.5
1480	-1.064606	238.797759	95249.966121	0.000119	49.1
1481	-1.069074	239.797759	94884.740720	0.000152	49.3
1482	-1.070558	240.797759	94522.305453	0.000151	45.6
1483	-1.067225	241.797759	94162.628469	0.000165	46.7
1484	-1.065103	240.934617	94472.918584	0.000126	46.1
1485	-1.066804	241.934617	94113.616641	0.000148	45.9
1486	-1.064451	242.934617	93757.037358	0.000146	44.3
1487	-1.063757	243.934617	93403.149903	0.000130	44.7
1488	-1.061884	243.071475	93708.446734	0.000162	43.9
1489	-1.068836	242.208333	94015.745893	0.000145	44.6
1490	-1.065469	241.345191	94325.067141	0.000120	46.3
1491	-1.063639	242.345191	93966.886812	0.000131	48.2
1492	-1.069098	243.345191	93611.416427	0.000124	50.1
1493	-1.068771	244.345191	93258.625347	0.000130	45.0
1494	-1.060687	245.345191	92908.483394	0.000136	47.6
1495	-1.067355	246.345191	92560.960840	0.000163	46.0
1496	-1.059416	247.345191	92216.028402	0.000155	44.6
1497	-1.069330	248.345182	91873.660249	0.000153	44.5
1498	-1.066303	247.482040	92169.024579	0.000125	44.2
1499	-1.069543	248.482040	91827.001695	0.000141	43.8
1500	-1.061935	247.618898	92122.065614	0.000178	44.3
1501	-1.067345	246.755756	92419.031880	0.000173	51.5
1502	-1.072275	247.755756	92075.154475	0.000135	44.9
1503	-1.062909	246.892614	92371.817883	0.000122	45.5
1504	-1.072744	246.029472	92670.399153	0.000124	45.7
1505	-1.063136	247.029472	92324.652103	0.000157	44.7
1506	-1.067296	248.029472	91981.475381	0.000142	51.8
1507	-1.063754	249.029472	91640.840432	0.000171	46.0
1508	-1.055034	250.029472	91302.719121	0.000095	46.2
1509	-1.063481	251.029472	90967.083726	0.000105	46.6
1510	-1.069925	252.029472	90633.906934	0.000173	48.5
1511	-1.058648	251.166330	90921.341219	0.000150	45.4
1512	-1.065700	250.303188	91210.604430	0.000137	49.7
1513	-1.061449	251.303188	90875.644692	0.000132	47.3
1514	-1.059029	250.440046	91164.616750	0.000136	44.8
1515	-1.060308	251.440046	90829.994076	0.000139	45.4
1516	-1.062567	250.576904	91118.675420	0.000111	51.9
1517	-1.065974	251.576904	90784.389300	0.000143	48.0
1518	-1.061980	250.713762	91072.780369	0.000125	46.6
1519	-1.072965	249.850620	91363.009518	0.000160	45.4
1520	-1.062181	250.850620	91026.931529	0.000147	46.2
1521	-1.068098	251.850620	90693.316998	0.000191	54.5
1522	-1.062673	250.987478	90981.128829	0.000141	47.8
1523	-1.072987	250.124336	91270.773195	0.000147	69.4
1524	-1.070989	249.261194	91562.267655	0.000123	47.4
1525	-1.069376	248.398052	91855.629991	0.000126	49.2
1526	-1.064212	247.534909	92150.878216	0.000173	50.5
1527	-1.062338	248.534909	91808.989744	0.000112	48.3
1528	-1.066566	247.671767	92103.937735	0.000147	47.1
1529	-1.065047	246.808625	92400.786949	0.000113	48.9
1530	-1.064855	245.945483	92699.555829	0.000168	48.0
1531	-1.063234	245.115569	92988.650819	0.000118	48.1
1532	-1.068603	246.115569	92640.529401	0.000140	46.6
1533	-1.065265	245.252427	92940.853178	0.000134	46.9
1534	-1.065633	246.252427	92593.088879	0.000149	48.8
1535	-1.064084	245.390345	92892.734958	0.000118	47.5
1536	-1.069126	246.390345	92545.329988	0.000145	113.2
1537	-1.067616	247.390345	92200.513821	0.000157	50.3
1538	-1.070131	248.390345	91858.257629	0.000160	49.8
1539	-1.069029	247.527203	92153.522772	0.000127	48.3
1540	-1.070189	248.527203	91811.614714	0.000128	49.7
1541	-1.068789	249.527203	91472.234372	0.000144	46.1
1542	-1.063465	249.846978	91364.237786	0.000113	48.7
1543	-1.071673	248.984605	91656.069720	0.000149	81.0
1544	-1.065156	249.984605	91317.836226	0.000135	64.5
1545	-1.067913	249.121463	91609.631857	0.000143	51.9
1546	-1.063816	248.258321	91903.298265	0.000179	45.9
1547	-1.065839	249.258321	91563.241026	0.000150	45.7
1548	-1.067264	250.258321	91225.691045	0.000136	49.7
1549	-1.060683	251.258321	90890.620694	0.000141	47.7
1550	-1.065681	252.258321	90558.002750	0.000125	49.3
1551	-1.064407	253.258321	90227.810388	0.000175	52.1
1552	-1.068034	254.258321	89900.017171	0.000110	50.7
1553	-1.072114	255.258321	89574.597046	0.000145	48.1
1554	-1.067571	254.395178	89855.341248	0.000238	46.3
1555	-1.063491	255.395178	89530.243894	0.000144	45.9
1556	-1.061446	254.532036	89810.709707	0.000157	45.7
1557	-1.068367	255.532036	89485.934644	0.000151	46.6
1558	-1.068405	254.668894	89766.122481	0.000150	44.7
1559	-1.061625	254.743534	89741.824289	0.000132	47.0
1560	-1.064468	255.743534	89417.546345	0.000142	45.5
1561	-1.065615	256.743534	89095.603489	0.000134	48.8
1562	-1.068525	257.743534	88775.970591	0.000130	49.1
1563	-1.071571	256.880392	89051.723303	0.000162	51.5
1564	-1.068995	257.880392	88732.404606	0.000148	50.4
1565	-1.068858	257.017250	89007.886318	0.000164	48.9
1566	-1.065701	258.017250	88688.881359	0.000138	49.9
1567	-1.060385	259.017250	88372.154866	0.000149	48.2
1568	-1.066624	258.154107	88645.400788	0.000143	48.8
1569	-1.070032	257.290965	88920.341698	0.000139	49.0
1570	-1.057883	256.427823	89196.993418	0.000160	46.8
1571	-1.063045	255.564681	89475.371965	0.000120	47.9
1572	-1.067392	254.701539	89755.493558	0.000134	47.7
1573	-1.063070	255.701539	89431.116997	0.000144	47.1
1574	-1.064880	254.838397	89710.961126	0.000157	45.4
1575	-1.064494	255.838393	89386.907279	0.000135	45.7
1576	-1.063144	256.838181	89065.252399	0.000125	47.1
1577	-1.066331	255.975039	89342.807962	0.000125	45.9
1578	-1.064521	256.975039	89021.402097	0.000145	45.6
1579	-1.066110	256.111897	89298.683999	0.000137	44.5
1580	-1.073514	257.111897	88977.594952	0.000148	45.8
1581	-1.068857	258.111771	88658.846654	0.000131	49.2
1582	-1.067697	257.248629	88933.871107	0.000137	48.6
1583	-1.073368	256.385487	89210.607150	0.000151	49.1
1584	-1.063969	257.385487	88890.150046	0.000147	47.9
1585	-1.062338	258.385487	88571.986955	0.000147	45.4
1586	-1.067563	257.522345	88846.471951	0.000126	48.2
1587	-1.067111	256.659203	89122.663496	0.000143	47.5
1588	-1.063976	255.796061	89400.577555	0.000141	44.1
1589	-1.063576	256.796049	89078.760716	0.000147	45.0
1590	-1.066950	257.796049	88759.248437	0.000145	47.4
1591	-1.062416	258.794990	88442.354657	0.000154	47.4
1592	-1.066734	259.794990	88127.383387	0.000181	46.9
1593	-1.067688	260.794990	87814.647581	0.000147	47.5
1594	-1.064693	261.794990	87504.123524	0.000134	53.2
1595	-1.060101	262.794990	87195.787836	0.000180	46.9
1596	-1.066497	263.794990	86889.617464	0.000147	50.8
1597	-1.058686	264.794990	86585.589681	0.000137	50.7
1598	-1.069434	265.794990	86283.682072	0.000144	49.5
1599	-1.063974	264.931848	86544.146491	0.000201	76.7
1600	-1.064874	265.931848	86242.527319	0.000123	52.6
1601	-1.059219	265.068706	86502.742955	0.000144	48.7
1602	-1.064534	264.205564	86764.533617	0.000169	46.2
1603	-1.063211	265.092070	86495.678540	0.000134	47.9
1604	-1.070473	266.092070	86194.396521	0.000173	54.0
1605	-1.070674	267.092070	85895.206070	0.000143	49.6
1606	-1.060087	268.092070	85598.085481	0.000110	48.1
1607	-1.068758	267.228928	85854.420978	0.000167	48.3
1608	-1.070251	266.365786	86112.296351	0.000168	50.0
1609	-1.066960	267.365786	85813.674599	0.000155	48.6
1610	-1.057762	266.502644	86071.304888	0.000133	47.2
1611	-1.070749	267.502644	85772.966878	0.000167	48.4
1612	-1.072692	266.639502	86030.352433	0.000146	81.6
1613	-1.068484	265.776360	86289.287351	0.000152	109.8
1614	-1.064895	264.913218	86549.785663	0.000128	67.7
1615	-1.070098	264.050076	86811.861573	0.000177	54.2
1616	-1.059440	265.050076	86508.376732	0.000121	51.3
1617	-1.065595	264.186934	86770.201547	0.000162	46.8
1618	-1.060851	265.186934	86467.007406	0.000153	46.7
1619	-1.057654	264.323792	86728.581487	0.000161	46.5
1620	-1.061446	263.460650	86991.742961	0.000134	48.0
1621	-1.065720	262.597508	87256.506324	0.000124	50.2
1622	-1.069165	261.734366	87522.886245	0.000136	46.8
1623	-1.069181	262.734366	87214.418549	0.000194	46.2
1624	-1.062186	263.734366	86908.117557	0.000160	45.5
1625	-1.066397	262.871224	87172.371356	0.000161	49.8
1626	-1.065460	263.863332	86868.771700	0.000132	48.7
1627	-1.064493	264.863332	86564.889523	0.000153	47.8
1628	-1.066172	265.863332	86263.126000	0.000148	47.3
1629	-1.068296	266.863332	85963.459052	0.000183	46.7
1630	-1.064656	266.000190	86221.990849	0.000135	46.6
1631	-1.068654	265.137048	86482.082386	0.000117	47.1
1632	-1.067480	264.273906	86743.747819	0.000141	46.4
1633	-1.068804	265.273846	86440.756275	0.000141	45.4
1634	-1.063239	266.273846	86139.856080	0.000137	45.3
1635	-1.069056	267.273846	85841.043484	0.000136	45.8
1636	-1.067733	268.273846	85544.296839	0.000137	58.3
1637	-1.064177	267.410704	85800.309799	0.000145	47.4
1638	-1.067268	268.410556	85503.887924	0.000154	50.0
1639	-1.065013	269.410556	85209.463751	0.000137	48.9
1640	-1.062752	268.547414	85463.473513	0.000145	52.1
1641	-1.065999	267.684272	85719.002211	0.000178	48.5
1642	-1.067815	268.684272	85423.097288	0.000123	49.4
1643	-1.064610	269.684272	85129.228284	0.000139	47.8
1644	-1.072040	268.821130	85382.759196	0.000176	47.5
1645	-1.061426	267.957988	85637.804743	0.000151	45.5
1646	-1.062159	268.957988	85342.459182	0.000114	48.1
1647	-1.065781	268.094846	85597.263668	0.000123	46.9
1648	-1.062230	269.094846	85302.197193	0.000156	47.8
1649	-1.067367	268.231704	85556.760959	0.000165	48.3
1650	-1.061566	269.231704	85261.973174	0.000125	47.3
1651	-1.067192	268.368562	85516.296561	0.000151	48.6
1652	-1.061681	269.368562	85221.787073	0.000151	47.1
1653	-1.068154	270.368562	84929.299144	0.000141	45.5
1654	-1.070730	271.368562	84638.812032	0.000123	46.6
1655	-1.072175	272.368562	84350.305277	0.000153	46.4
1656	-1.067117	271.505420	84599.211071	0.000161	47.8
1657	-1.064924	272.505420	84310.973766	0.000126	46.2
1658	-1.070904	271.642278	84559.647150	0.000130	46.2
1659	-1.068133	272.642278	84271.678919	0.000164	47.8
1660	-1.068774	271.779136	84520.120216	0.000182	52.5
1661	-1.066129	270.915994	84770.030704	0.000130	47.7
1662	-1.065489	271.915994	84480.630218	0.000129	46.5
1663	-1.072865	272.915994	84193.199006	0.000131	45.9
1664	-1.065582	273.915994	83907.717036	0.000181	45.7
1665	-1.074589	274.915994	83624.164545	0.000168	48.0
1666	-1.061951	274.052852	83868.797095	0.000133	48.7
1667	-1.068870	273.189710	84114.865074	0.000129	46.2
1668	-1.072289	272.326568	84362.381267	0.000148	48.5
1669	-1.065222	271.463426	84611.358441	0.000148	48.5
1670	-1.070394	272.463426	84323.038497	0.000201	48.3
1671	-1.064140	271.600284	84571.783160	0.000163	48.5
1672	-1.069190	272.600284	84283.732405	0.000148	47.6
1673	-1.068606	273.600284	83997.637187	0.000134	48.6
1674	-1.063193	274.600284	83713.477659	0.000128	46.7
1675	-1.068708	275.600284	83431.234241	0.000137	49.9
1676	-1.068220	274.737142	83674.737660	0.000138	48.2
1677	-1.064849	273.874000	83919.666624	0.000126	47.1
1678	-1.069453	274.874000	83636.033501	0.000130	46.4
1679	-1.066002	275.874000	83354.311175	0.000139	47.9
1680	-1.068287	275.010858	83597.365130	0.000123	48.2
1681	-1.060270	276.010858	83315.902809	0.000125	48.6
1682	-1.067020	277.010747	83036.360152	0.000167	46.7
1683	-1.065969	278.010747	82758.656555	0.000131	46.7
1684	-1.067193	279.010747	82482.804248	0.000120	46.1
1685	-1.067221	280.010747	82208.784782	0.000128	48.6
1686	-1.064154	281.010747	81936.579950	0.000177	49.8
1687	-1.069710	282.010747	81666.171786	0.000183	46.1
1688	-1.070771	283.010747	81397.542560	0.000144	45.8
1689	-1.064005	282.147605	81629.303059	0.000145	46.7
1690	-1.066849	283.147605	81360.915928	0.000147	51.3
1691	-1.066869	284.147605	81094.287862	0.000148	49.4
1692	-1.066167	283.284463	81324.322244	0.000122	48.5
1693	-1.065375	284.284463	81057.933573	0.000168	48.0
1694	-1.065593	283.421321	81287.761462	0.000196	47.5
1695	-1.059590	282.558179	81518.896343	0.000134	49.1
1696	-1.064300	281.695037	81751.349397	0.000149	49.0
1697	-1.071088	280.831895	81985.131933	0.000145	48.2
1698	-1.069976	279.968753	82220.255389	0.000141	46.9
1699	-1.058548	280.968753	81947.974716	0.000147	45.3
1700	-1.068401	281.968753	81677.491460	0.000149	53.7
1701	-1.060666	281.105611	81910.851164	0.000122	50.7
1702	-1.059903	282.105611	81640.612514	0.000189	50.4
1703	-1.066446	281.242469	81873.761232	0.000167	48.3
1704	-1.065468	282.242469	81603.766856	0.000145	50.1
1705	-1.062621	281.379327	81836.704874	0.000161	51.9
1706	-1.064891	282.379327	81566.954442	0.000159	48.8
1707	-1.064969	283.379327	81298.976471	0.000128	50.3
1708	-1.063967	282.516185	81530.175214	0.000131	52.5
1709	-1.065477	283.516185	81262.438459	0.000154	51.2
1710	-1.070125	284.516185	80996.454389	0.000130	49.5
1711	-1.067207	285.516185	80732.205848	0.000136	45.9
1712	-1.063631	286.516185	80469.675908	0.000138	45.0
1713	-1.067663	285.653043	80696.175403	0.000150	46.8
1714	-1.066971	286.653043	80433.879362	0.000164	46.7
1715	-1.072290	285.789901	80660.177105	0.000137	49.7
1716	-1.063627	284.926759	80887.751801	0.000143	49.4
1717	-1.069359	284.063617	81116.614289	0.000134	50.2
1718	-1.067838	285.063617	80851.582414	0.000153	48.6
1719	-1.065674	284.200475	81080.239985	0.000143	51.4
1720	-1.068145	283.337333	81310.194563	0.000167	49.3
1721	-1.068872	282.474191	81541.457216	0.000153	49.0
1722	-1.069806	281.611049	81774.039138	0.000158	48.3
1723	-1.061073	282.611049	81504.700985	0.000130	47.5
1724	-1.072861	283.611049	81237.131239	0.000132	50.1
1725	-1.069352	284.611049	80971.312541	0.000128	49.3
1726	-1.065535	283.747907	81200.648794	0.000151	52.0
1727	-1.058110	282.884765	81431.287843	0.000149	52.2
1728	-1.071439	283.884765	81164.199102	0.000137	49.0
1729	-1.061613	284.884765	80898.856697	0.000137	49.3
1730	-1.065019	284.021623	81127.782119	0.000114	50.9
1731	-1.063693	283.376061	81299.848678	0.000118	49.6
1732	-1.072180	284.376061	81033.620054	0.000135	50.1
1733	-1.063938	283.512919	81263.309893	0.000193	52.9
1734	-1.067950	282.649777	81494.305545	0.000141	49.4
1735	-1.071251	281.786635	81726.618178	0.000130	49.3
1736	-1.068863	280.923493	81960.259087	0.000150	48.5
1737	-1.070538	281.923493	81689.694865	0.000157	49.2
1738	-1.067251	282.923493	81420.911120	0.000143	47.4
1739	-1.067445	282.060806	81652.682425	0.000131	47.3
1740	-1.065192	281.197664	81885.900185	0.000156	45.9
1741	-1.061993	282.197664	81615.825874	0.000124	50.5
1742	-1.065005	283.197664	81347.527213	0.000130	48.3
1743	-1.064641	282.334522	81579.002580	0.000137	50.1
1744	-1.067440	281.471380	81811.799039	0.000126	48.1
1745	-1.064931	282.471380	81542.212500	0.000131	47.7
1746	-1.062996	281.608238	81774.798736	0.000153	46.9
1747	-1.066906	280.745096	82008.715598	0.000174	47.6
1748	-1.063776	281.745096	81737.831885	0.000170	49.9
1749	-1.063621	282.745096	81468.731797	0.000183	48.4
1750	-1.069199	281.881954	81700.898441	0.000145	48.7
1751	-1.070127	281.018812	81934.392107	0.000171	49.2
1752	-1.069697	282.018812	81663.998360	0.000193	48.1
1753	-1.069869	281.155670	81897.280858	0.000139	53.5
1754	-1.064593	282.155670	81627.131594	0.000154	56.6
1755	-1.062022	283.155670	81358.758719	0.000169	48.9
1756	-1.067121	284.155670	81092.144768	0.000162	48.8
1757	-1.074634	285.155670	80827.272506	0.000184	57.4
1758	-1.061583	284.292528	81055.792401	0.000152	52.4
1759	-1.067723	283.429386	81285.608130	0.000177	50.8
1760	-1.062945	282.566244	81516.730749	0.000148	48.7
1761	-1.066022	281.703102	81749.171435	0.000140	50.3
1762	-1.063173	282.703102	81479.996800	0.000158	48.3
1763	-1.070183	283.692016	81215.543599	0.000137	46.7
1764	-1.069228	284.692016	80949.865926	0.000167	45.9
1765	-1.069060	283.828874	81179.080536	0.000182	47.5
1766	-1.071492	282.965732	81409.596904	0.000124	47.1
1767	-1.068165	283.965732	81142.650201	0.000144	46.8
1768	-1.070355	284.965732	80877.448442	0.000143	45.6
1769	-1.066388	285.965732	80613.974576	0.000125	46.1
1770	-1.067712	286.965732	80352.211769	0.000135	47.6
1771	-1.070593	287.946065	80097.241912	0.000126	49.3
1772	-1.067910	288.946065	79838.818751	0.000133	47.9
1773	-1.065787	288.082926	80061.775205	0.000181	48.2
1774	-1.071635	287.219784	80285.981071	0.000145	48.0
1775	-1.068667	288.219784	80026.340565	0.000186	52.1
1776	-1.066810	289.219784	79768.373973	0.000141	48.4
1777	-1.071389	288.356642	79990.937277	0.000200	49.9
1778	-1.067918	289.356335	79733.277360	0.000158	46.4
1779	-1.062193	288.493193	79955.644586	0.000142	46.1
1780	-1.064667	289.493193	79698.132839	0.000118	59.4
1781	-1.062529	290.493193	79442.274494	0.000140	50.6
1782	-1.066269	291.493193	79188.053678	0.000179	163.4
1783	-1.067580	292.493193	78935.454721	0.000115	103.6
1784	-1.066163	293.493193	78684.462151	0.000133	69.0
1785	-1.064193	292.630051	78901.009852	0.000134	49.2
1786	-1.071603	291.766909	79118.752766	0.000152	51.0
1787	-1.068693	290.903767	79337.700814	0.000146	51.6
1788	-1.072220	290.040625	79557.864030	0.000120	49.8
1789	-1.063937	289.177483	79779.252558	0.000163	51.4
1790	-1.063179	290.177483	79522.873942	0.000152	49.3
1791	-1.064205	291.177483	79268.137844	0.000133	49.4
1792	-1.069676	292.177483	79015.028530	0.000123	47.1
1793	-1.057319	291.314341	79233.402083	0.000114	50.8
1794	-1.068049	290.451199	79452.986017	0.000147	49.5
1795	-1.067848	291.451199	79198.696751	0.000140	50.0
1796	-1.064820	290.588057	79418.088100	0.000120	52.1
1797	-1.062470	289.724915	79638.698314	0.000137	50.1
1798	-1.068253	288.861773	79860.537579	0.000144	54.2
1799	-1.065737	289.861773	79603.637103	0.000144	49.7
1800	-1.061926	290.861773	79348.384154	0.000121	50.6
1801	-1.065771	289.998631	79568.606749	0.000129	49.1
1802	-1.069703	289.135489	79790.055153	0.000164	48.7
1803	-1.069334	290.135489	79533.607213	0.000144	48.2
1804	-1.067952	289.272351	79754.859451	0.000128	49.4
1805	-1.068033	288.409209	79977.347243	0.000173	48.8
1806	-1.067653	289.409209	79719.695907	0.000153	44.8
1807	-1.068533	288.546067	79941.987280	0.000152	50.9
1808	-1.062180	289.546067	79684.563356	0.000131	49.5
1809	-1.060396	288.682925	79906.658571	0.000112	48.4
1810	-1.066100	287.819783	80129.995286	0.000157	48.0
1811	-1.067684	288.819783	79871.361074	0.000161	46.4
1812	-1.057624	287.956641	80094.500246	0.000128	44.1
1813	-1.069026	287.093499	80318.889692	0.000156	45.9
1814	-1.062738	288.093499	80059.036638	0.000153	46.5
1815	-1.068819	289.093499	79800.859550	0.000143	48.0
1816	-1.065275	290.093499	79544.342265	0.000149	45.4
1817	-1.062022	291.093499	79289.468830	0.000140	43.5
1818	-1.062683	290.230357	79509.364067	0.000165	45.3
1819	-1.061550	289.367215	79730.482377	0.000153	45.9
1820	-1.062823	288.504073	79952.833993	0.000128	47.1
1821	-1.065925	289.504073	79695.340320	0.000152	44.0
1822	-1.070322	288.640931	79917.495698	0.000150	49.2
1823	-1.064580	289.640931	79660.229228	0.000125	46.8
1824	-1.066766	288.790846	79878.821671	0.000154	48.7
1825	-1.069397	289.790846	79621.803735	0.000150	51.9
1826	-1.067073	289.297997	79748.267812	0.000140	47.1
1827	-1.063837	290.297997	79492.087983	0.000148	44.9
1828	-1.071963	289.434868	79713.106669	0.000146	50.9
1829	-1.069351	290.434868	79457.152327	0.000141	93.4
1830	-1.061813	289.571726	79677.979924	0.000131	46.4
1831	-1.063132	290.571726	79422.250750	0.000141	46.7
1832	-1.067546	289.708584	79642.883980	0.000120	48.9
1833	-1.066253	288.845442	79864.746597	0.000125	46.5
1834	-1.067836	288.541156	79943.255554	0.000136	51.7
1835	-1.062785	287.678014	80166.797177	0.000154	45.7
1836	-1.063050	286.814872	80391.592463	0.000117	47.7
1837	-1.070834	287.814872	80131.269532	0.000171	84.0
1838	-1.068100	288.814872	79872.627108	0.000168	66.2
1839	-1.068982	287.951730	80095.773361	0.000149	47.3
1840	-1.063663	288.951730	79837.359661	0.000155	47.0
1841	-1.065535	288.088588	80060.308626	0.000116	45.5
1842	-1.066505	289.088588	79802.123347	0.000120	45.3
1843	-1.068891	290.088588	79545.597950	0.000258	46.1
1844	-1.070397	291.088588	79290.716481	0.000147	46.8
1845	-1.063165	292.088588	79037.463186	0.000138	107.4
1846	-1.072744	293.088588	78785.822514	0.000114	59.3
1847	-1.065574	294.088588	78535.779112	0.000148	47.7
1848	-1.067324	295.088588	78287.317819	0.000140	47.7
1849	-1.067830	294.225446	78501.682096	0.000145	50.6
1850	-1.064968	293.362304	78717.223529	0.000122	74.9
1851	-1.066703	292.499162	78933.951841	0.000161	50.1
1852	-1.064741	293.499162	78682.968813	0.000146	49.2
1853	-1.062245	294.499162	78433.576807	0.000145	47.6
1854	-1.060109	295.499162	78185.760743	0.000125	49.0
1855	-1.065185	296.499162	77939.505728	0.000119	47.2
1856	-1.069882	297.499162	77694.797060	0.000182	49.3
1857	-1.061626	296.636020	77905.924390	0.000118	45.0
1858	-1.068458	295.772878	78118.202280	0.000128	45.4
1859	-1.068331	294.909736	78331.640159	0.000192	45.8
1860	-1.070696	294.046594	78546.247561	0.000143	47.1
1861	-1.065994	293.183452	78762.034126	0.000180	45.8
1862	-1.066097	294.183452	78512.141456	0.000181	45.4
1863	-1.073843	293.320310	78727.740408	0.000173	47.3
1864	-1.065886	294.320310	78478.064957	0.000144	51.5
1865	-1.068423	293.457168	78693.476541	0.000154	49.9
1866	-1.062816	294.457168	78444.018026	0.000141	54.0
1867	-1.064832	295.457168	78196.136082	0.000114	48.8
1868	-1.069884	294.594026	78410.000624	0.000181	48.4
1869	-1.067421	293.730884	78625.038203	0.000150	47.8
1870	-1.062389	292.867741	78841.258497	0.000131	49.3
1871	-1.064200	292.004599	79058.671289	0.000123	48.6
1872	-1.060686	293.004599	78806.895769	0.000132	47.4
1873	-1.070760	294.004599	78556.718801	0.000127	47.9
1874	-1.065497	293.141457	78772.562983	0.000158	46.4
1875	-1.065803	294.141457	78522.603604	0.000155	48.0
1876	-1.069741	293.278315	78738.260098	0.000143	47.3
1877	-1.068793	294.278315	78488.518025	0.000165	56.2
1878	-1.068413	295.278315	78240.355207	0.000172	54.8
1879	-1.067946	296.278315	77993.756711	0.000151	52.8
1880	-1.058479	297.278315	77748.707794	0.000130	51.1
1881	-1.070986	298.278315	77505.193893	0.000145	49.1
1882	-1.060397	299.278315	77263.200633	0.000150	49.2
1883	-1.066455	300.278315	77022.713812	0.000195	49.8
1884	-1.066298	299.415173	77230.199435	0.000125	52.6
1885	-1.068417	298.552031	77438.805936	0.000184	50.7
1886	-1.067605	299.552031	77197.226416	0.000139	49.9
1887	-1.074916	300.552031	76957.149480	0.000152	47.6
1888	-1.067980	299.688889	77164.281540	0.000140	49.0
1889	-1.068651	300.688889	76924.409154	0.000140	49.3
1890	-1.072086	299.825747	77131.364772	0.000187	50.0
1891	-1.062614	300.825747	76891.696674	0.000136	47.5
1892	-1.067069	301.825747	76653.513390	0.000115	48.2
1893	-1.062460	302.825747	76416.801164	0.000148	47.6
1894	-1.067568	303.825747	76181.546410	0.000129	48.4
1895	-1.072060	304.825747	75947.735709	0.000157	48.7
1896	-1.063417	305.825747	75715.355805	0.000148	46.5
1897	-1.066440	304.962610	75915.847454	0.000161	47.1
1898	-1.074463	305.962610	75683.662350	0.000141	47.7
1899	-1.057618	306.962610	75452.893170	0.000150	59.3
1900	-1.069304	306.172412	75635.129536	0.000120	51.5
1901	-1.063283	307.172412	75404.655777	0.000126	52.4
1902	-1.066826	308.172412	75175.582339	0.000115	51.4
1903	-1.060200	307.309270	75373.222829	0.000125	48.9
1904	-1.062499	306.446128	75571.905273	0.000164	50.5
1905	-1.063578	307.446128	75341.816077	0.000188	47.8
1906	-1.061171	308.446128	75113.123706	0.000125	47.3
1907	-1.067980	307.582986	75310.435488	0.000167	47.2
1908	-1.064970	306.719844	75508.786621	0.000136	47.0
1909	-1.069665	305.856702	75708.185339	0.000147	50.4
1910	-1.068701	306.856702	75477.266816	0.000161	49.4
1911	-1.076351	307.856702	75247.752665	0.000176	48.3
1912	-1.070783	308.856702	75019.630112	0.000189	49.6
1913	-1.064215	307.993560	75216.450367	0.000146	49.6
1914	-1.061959	308.993560	74988.517281	0.000137	50.0
1915	-1.067260	309.993560	74761.961461	0.000126	48.4
1916	-1.068913	310.993560	74536.770461	0.000193	48.4
1917	-1.068865	311.993560	74312.931986	0.000145	47.1
1918	-1.072583	311.130417	74506.056770	0.000225	48.6
1919	-1.064442	312.130417	74282.402451	0.000145	46.9
1920	-1.068926	313.130417	74060.086856	0.000132	45.0
1921	-1.068951	312.267275	74251.897990	0.000144	46.9
1922	-1.067487	313.267275	74029.764675	0.000135	46.6
1923	-1.065420	312.404133	74221.418572	0.000133	48.7
1924	-1.075903	313.404133	73999.467313	0.000153	49.6
1925	-1.070174	314.404133	73778.839539	0.000132	46.6
1926	-1.071021	313.540991	73969.194739	0.000151	47.2
1927	-1.061716	312.677849	74160.534743	0.000152	49.1
1928	-1.069888	311.814707	74352.867213	0.000183	47.6
1929	-1.069393	312.814707	74130.130271	0.000127	48.9
1930	-1.064103	313.810320	73909.692401	0.000156	48.0
1931	-1.061629	314.810320	73689.598830	0.000132	50.4
1932	-1.068236	313.947178	73879.493220	0.000148	47.9
1933	-1.068446	314.947178	73659.579204	0.000137	51.2
1934	-1.059209	314.084036	73849.318708	0.000138	50.2
1935	-1.063865	315.084036	73629.584026	0.000133	48.7
1936	-1.065347	316.084036	73411.153082	0.000129	46.7
1937	-1.071227	317.084036	73194.014308	0.000118	46.2
1938	-1.066691	318.084036	72978.156271	0.000153	46.7
1939	-1.062282	319.084036	72763.567673	0.000115	47.4
1940	-1.071430	320.084036	72550.237350	0.000154	46.9
1941	-1.066779	321.084036	72338.154266	0.000164	46.6
1942	-1.068414	322.084036	72127.307514	0.000147	46.1
1943	-1.066032	323.084034	71917.686561	0.000154	46.2
1944	-1.066394	324.084034	71709.280262	0.000173	47.0
1945	-1.067910	323.220892	71889.092978	0.000109	46.3
1946	-1.066844	324.220892	71680.852126	0.000140	47.9
1947	-1.065208	323.357750	71860.522124	0.000136	47.4
1948	-1.067833	322.494608	72041.095081	0.000120	47.1
1949	-1.064258	323.494571	71831.981757	0.000131	49.5
1950	-1.068648	322.631429	72012.411129	0.000158	53.9
1951	-1.070664	323.631429	71803.456271	0.000161	48.4
1952	-1.066330	322.768287	71983.742189	0.000166	48.6
1953	-1.067572	323.768287	71774.953432	0.000138	47.5
1954	-1.069656	322.905145	71955.096067	0.000136	49.0
1955	-1.071429	323.905145	71746.473212	0.000137	48.6
